"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","L3 Voltage [V]","CT1 Amperage [A]","CT2 Amperage [A]","CT3 Amperage [A]","Panel 4A [kW]","Panel 4A* [kVA]","Panel 4A Power Factor []","Panel 4G [kW]","PACU-1 [kW]","PACU-2 [kW]","CT4L1 [kW]","CT5L2 [kW]","CT6L3 [kW]","SOLAR [kW]"
2026-08-06 02:33:00,43.712893333,-0.577530000,274.639445267,274.805716386,274.911373058,0.885980042,3.927423520,3.294781268,-0.949185556,2.228386667,0.428265576,1.819324444,16.096260000,26.746494444,-2.418590000,-6.816748889,0.049615556,0.577530000
2026-08-06 02:18:00,45.103660000,-0.577051111,274.546614151,274.669106379,274.793255274,0.899026709,3.921122408,3.265883488,-0.948180000,2.221284444,0.429474465,1.822104444,17.461832222,26.767903333,-2.418217778,-6.816671111,0.044908889,0.577051111
2026-08-06 02:03:00,58.641582222,-0.580458889,274.316215252,274.427225257,274.538446373,0.893357820,3.920705742,3.260842377,-0.947845556,2.216242222,0.430260020,1.888691111,30.946762222,26.753974444,-2.374408889,-6.814607778,0.013040000,0.580458889
2026-08-06 01:48:00,30.964980000,-0.576773333,275.671258649,275.754176431,275.837011990,0.887773376,3.960160188,3.304981268,-0.955957778,2.248431111,0.427713354,1.771094444,3.357153333,26.792690000,-2.447273333,-6.817653333,0.076477778,0.576773333
2026-08-06 01:33:00,65.733113333,-0.589093333,275.621618647,275.689045317,275.810009767,0.889870042,3.916857964,3.309143491,-0.951166667,2.237808889,0.427207798,1.947174444,37.915244444,26.821861111,-2.341947778,-6.812204444,-0.007820000,0.589093333
2026-08-06 01:18:00,36.736372222,-0.579727778,275.800730878,275.907639772,276.028036444,0.897534487,3.964405744,3.315329046,-0.952693333,2.256470000,0.424731131,1.793468889,9.076925556,26.818671111,-2.439530000,-6.816154444,0.062634444,0.579727778
2026-08-06 01:03:00,47.360336667,-0.583665556,275.731009763,275.808249767,275.957917552,0.887572264,3.902142408,3.320759047,-0.951927778,2.237393333,0.427858909,1.860532222,19.610183333,26.841548889,-2.392871111,-6.814741111,0.035900000,0.583665556
2026-08-06 00:48:00,54.402530000,-0.585107778,275.801333100,275.865415325,276.007284221,0.897982265,3.961027966,3.331753492,-0.954335556,2.259996667,0.424612242,1.895780000,26.559965556,26.901120000,-2.372328889,-6.813728889,0.014757778,0.585107778
2026-08-06 00:33:00,33.383957778,-0.583097778,276.889969818,276.996282046,277.176897610,0.878790042,3.972005744,3.378096827,-0.959904444,2.279944444,0.423502242,1.808034444,5.612760000,26.923067778,-2.426873333,-6.815816667,0.069666667,0.583097778
2026-08-06 00:18:00,67.864968889,-0.598271111,276.915162042,276.972616489,277.149476497,0.877913375,3.944964632,3.401761273,-0.954795556,2.278557778,0.421225576,1.992712222,39.892304444,26.934747778,-2.312670000,-6.810654444,-0.023014444,0.598271111
2026-08-06 00:03:00,31.219041111,-0.587096667,277.293832060,277.352568729,277.559733183,0.886630042,3.957277966,3.362467937,-0.960510000,2.276710000,0.424101131,1.798266667,3.467898889,26.913385556,-2.437120000,-6.815922222,0.068111111,0.587096667
2026-08-05 23:48:00,58.076900000,-0.592544444,276.619836472,276.577276470,276.876929818,0.899532265,3.928744631,3.391306828,-0.954623333,2.274402222,0.422175576,1.919740000,30.196840000,26.914943333,-2.364816667,-6.812417778,0.007682222,0.592544444
2026-08-05 23:33:00,45.552998889,-0.584604444,276.440856464,276.423817574,276.733839811,0.883092264,3.972057966,3.370442382,-0.953205556,2.274806667,0.421533353,1.859198889,17.746202222,26.900803333,-2.394624444,-6.814330000,0.039570000,0.584604444
2026-08-05 23:18:00,45.029676667,-0.587341111,276.035369778,275.906398660,276.293245345,0.878707820,3.956785743,3.355906826,-0.953201111,2.261477778,0.423946687,1.847960000,17.198815556,26.936102222,-2.399487778,-6.813686667,0.032720000,0.587341111
2026-08-05 23:03:00,58.905833333,-0.588051111,275.645197537,275.490740863,275.801694211,0.895358931,3.948023521,3.344029048,-0.950295556,2.256753333,0.423488909,1.910450000,31.022915556,26.922763333,-2.354887778,-6.812674444,0.002334444,0.588051111
2026-08-05 22:48:00,31.270480000,-0.578184444,275.790119766,275.648946426,275.955017552,0.897788932,3.987995745,3.378522383,-0.951595556,2.279214444,0.419814464,1.766873333,3.489411111,26.965791111,-2.444408889,-6.817111111,0.073943333,0.578184444
2026-08-05 22:33:00,68.113908889,-0.581777778,274.720420826,274.585049709,274.981975283,0.891512265,3.950641299,3.328691269,-0.944453333,2.245040000,0.423096687,1.952832222,40.121692222,26.983837778,-2.323547778,-6.812851111,-0.015303333,0.581777778
2026-08-05 22:18:00,34.642905556,-0.573815556,276.125916449,276.078945335,276.384687572,0.879270042,3.947052410,3.348223492,-0.953887778,2.257888889,0.424734465,1.807525556,6.812228889,26.977038889,-2.417073333,-6.817291111,0.057082222,0.573815556
2026-08-05 22:03:00,54.985835556,-0.582238889,275.824016434,275.778279765,276.026570888,0.900035598,3.939073520,3.329356825,-0.955600000,2.253547778,0.426386687,1.915117778,27.036076667,26.990241111,-2.345051111,-6.814252222,0.010244444,0.582238889
2026-08-05 21:48:00,48.931493333,-0.578878889,276.497067577,276.416349796,276.622168694,0.888650042,3.912217964,3.334330158,-0.959218889,2.249452222,0.428765576,1.764048889,21.117670000,27.008993333,-2.570702222,-7.025420000,-0.216102222,0.578878889
2026-08-05 21:33:00,32.007503333,-0.577314444,277.248025391,277.132026496,277.379912064,0.896391154,3.941469076,3.345954603,-0.960051111,2.268940000,0.425342242,1.663342222,4.259670000,27.044542222,-2.654676667,-7.060773333,-0.224391111,0.577314444
2026-08-05 21:18:00,68.431851111,-0.587555556,276.530405357,276.396062017,276.761274257,0.890647820,3.921700186,3.347647937,-0.954452222,2.256725556,0.425450020,1.861992222,40.554425556,26.969885556,-2.526490000,-7.056264444,-0.309894444,0.587555556
2026-08-05 21:03:00,35.858647778,-0.576037778,277.043139826,276.901885374,277.200516500,0.890906709,3.922230186,3.317804602,-0.961462222,2.252593333,0.429097798,1.676533333,8.143515556,27.000061111,-2.650087778,-7.061883333,-0.229430000,0.576037778
2026-08-05 20:48:00,38.144450000,-0.575005556,276.270536455,276.150032005,276.440145352,0.885412264,3.918926853,3.331982380,-0.959606667,2.247943333,0.429323354,1.699953333,10.399760000,27.004343333,-2.618336667,-7.061570000,-0.237316667,0.575005556
2026-08-05 20:33:00,69.947106667,-0.582713333,275.507314197,275.416381970,275.641164203,0.885095598,3.923264631,3.282952378,-0.954031111,2.229305556,0.430260020,1.840638889,42.044610000,27.015888889,-2.530577778,-7.057311111,-0.313574444,0.582713333
2026-08-05 20:18:00,59.885516667,-0.581401111,275.595424201,275.448924194,275.823297545,0.891261153,3.943312410,3.298303490,-0.951271111,2.241580000,0.426760020,1.803415556,32.021695556,27.011676667,-2.545411111,-7.058352222,-0.286943333,0.581401111
2026-08-05 20:03:00,33.054355556,-0.580972222,277.323475394,277.278536503,277.564747628,0.890605598,3.956442410,3.378417938,-0.957715556,2.281750000,0.422154464,1.671561111,5.278093333,27.062416667,-2.639566667,-7.062332222,-0.227243333,0.580972222
2026-08-05 19:48:00,63.685176667,-0.586988889,276.707803143,276.574225359,276.914377597,0.897253376,3.907420186,3.396525717,-0.945664444,2.269501111,0.418841131,1.812712222,33.842627778,28.975501111,-2.534371111,-7.058168889,-0.294594444,0.586988889
2026-08-05 19:33:00,58.161413333,-0.582561111,276.831762038,276.684526475,276.983629823,0.891580042,3.892047963,3.415433496,-0.941258889,2.269710000,0.417113353,1.748381111,24.591878889,32.762412222,-2.581572222,-7.059731111,-0.271312222,0.582561111
2026-08-05 19:18:00,67.427280000,-0.590226667,276.609123138,276.436219797,276.728195366,0.899227820,3.881441295,3.416141273,-0.938642222,2.267072222,0.416056686,1.802918889,31.720111111,34.842892222,-2.530683333,-7.058735556,-0.289875556,0.590226667
2026-08-05 19:03:00,60.796236667,-0.613405556,276.402870906,276.275047567,276.385872017,0.896328931,3.851960183,3.428327941,-0.933162222,2.259527778,0.415257798,1.763508889,29.353888889,30.612001111,-2.559601111,-7.060345556,-0.292863333,0.613405556
2026-08-05 18:48:00,54.987191111,-0.659166667,274.677847491,274.769845273,274.804240830,0.881664486,3.864350184,3.375539049,-0.927703333,2.231615556,0.417875575,1.745554444,23.477001111,30.692338889,-2.568243333,-7.069128889,-0.261487778,0.659166667
2026-08-05 18:33:00,67.469924444,3.077345556,275.296906409,275.587805312,275.450517528,0.891581153,3.008186810,3.308794602,-0.584007778,1.985846667,0.296100014,1.620332222,35.694018889,30.739581111,-2.585813333,-6.809433333,-0.153534444,-3.077345556
2026-08-05 18:18:00,47.564857778,10.999494444,276.405389795,276.747010923,276.576567581,0.883370042,2.997941254,3.325824602,-0.570610000,1.993670000,0.288534458,1.473516667,16.081902222,30.580048889,-2.703282222,-6.805066667,-0.109676667,-10.999494444
2026-08-05 18:03:00,76.138962222,18.555508889,276.314739791,276.680423142,276.557899802,0.883018931,2.962062363,3.378713494,-0.531235556,1.997946667,0.267946679,1.526678889,39.724006667,35.419512222,-2.701085556,-6.801807778,-0.168324444,-18.555508889
2026-08-05 17:48:00,49.098886667,24.285233333,276.420888685,276.855855372,276.665378696,0.882108931,2.979613475,3.372603494,-0.533044444,2.001854444,0.268314457,1.364806667,14.340452222,33.926672222,-2.809528889,-6.805280000,-0.093572222,-24.285233333
2026-08-05 17:33:00,83.425601111,36.637751111,275.554125310,276.014188666,275.800929767,0.892187820,2.947366807,3.380942383,-0.526230000,1.991826667,0.266297790,1.381880000,47.149813333,35.420137778,-2.832547778,-6.769162222,-0.175346667,-36.637751111
2026-08-05 17:18:00,71.839494444,48.991695556,275.530324198,275.969046441,275.861608658,0.886616709,12.180635023,3.424035718,-3.283756667,4.549917778,0.534547803,1.250042222,40.870778889,33.002430000,-2.967834444,-6.802420000,-0.147724444,-48.991695556
2026-08-05 17:03:00,41.357371111,54.561638889,275.530144198,275.942421995,275.831383101,0.888493376,24.125344479,3.581039059,-6.918233333,7.889742222,0.876947819,1.029460000,11.735134444,35.511010000,-3.126644444,-6.806116667,-0.073961111,-54.561638889
2026-08-05 16:48:00,75.539810000,61.579194444,275.266741963,275.645340870,275.749686431,0.885521153,24.386135603,3.842679071,-7.134530000,8.025315556,0.889204487,1.144808889,45.803197778,35.726333333,-3.077747778,-6.799352222,-0.136984444,-61.579194444
2026-08-05 16:33:00,59.653667778,65.308587778,274.314915251,274.814170831,274.801321941,0.893971154,24.443088939,3.791061291,-7.119652222,8.004305556,0.889642264,1.004231111,30.107800000,35.661288889,-3.183606667,-6.801224444,-0.089364444,-65.308587778
2026-08-05 16:18:00,76.032808889,89.082777778,274.676400824,275.160007514,275.135919735,0.878610042,24.407897826,3.791630180,-7.118536667,8.000618889,0.889905598,0.867188889,44.216953333,38.067203333,-3.355077778,-6.799217778,-0.112541111,-89.082777778
2026-08-05 16:03:00,43.931991111,86.477672222,274.945846393,275.376608635,275.376143080,0.883942264,24.402214492,3.800640181,-7.114097778,8.009427778,0.888396709,0.775443333,18.396682222,31.873963333,-3.399758889,-6.802083333,-0.055828889,-86.477672222
2026-08-05 15:48:00,76.920265556,115.185834444,275.005216395,275.355729745,275.325753077,0.889837820,24.431187827,3.811559070,-7.118735556,8.021382222,0.887612264,0.627513333,46.426185556,36.985302222,-3.607758889,-6.798157778,-0.103260000,-115.185834444
2026-08-05 15:33:00,60.596763333,102.815532222,274.978367505,275.369706413,275.276790853,0.877875597,24.585873390,3.948404632,-7.210017778,8.098493333,0.890464487,0.684514444,27.418226667,39.704040000,-3.498581111,-6.800128889,-0.070244444,-102.815532222
2026-08-05 15:18:00,70.921825556,124.582286667,275.064485287,275.503434197,275.395150858,0.886243375,24.580595612,3.946103521,-7.216174444,8.102563333,0.890774487,0.527275556,42.957825556,34.652898889,-3.697820000,-6.799068889,-0.084323333,-124.582286667
2026-08-05 15:03:00,52.469468889,106.004162222,274.998647506,275.437628638,275.360470857,0.895961154,24.695151173,3.919505742,-7.266287778,8.127633333,0.894173376,0.628287778,22.757578889,36.349890000,-3.554546667,-6.801035556,-0.053448889,-106.004162222
2026-08-05 14:48:00,72.346278889,138.990554444,275.616235313,276.201512008,275.917065328,0.884873375,24.624987836,3.975676856,-7.263120000,8.142276667,0.892200042,0.392662222,45.088116667,34.128620000,-3.849570000,-6.799057778,-0.083265556,-138.990554444
2026-08-05 14:33:00,60.438827778,129.122004444,276.412150907,276.948008710,276.702373143,0.898430043,24.474504496,3.869620184,-7.193496667,8.097247778,0.888473376,0.434637778,30.440915556,36.756771111,-3.779298889,-6.799830000,-0.064180000,-129.122004444
2026-08-05 14:18:00,73.201681111,156.744466667,275.635105314,276.181576451,275.824739768,0.895085598,24.076953366,3.461797942,-6.861608889,7.851130000,0.874175597,0.204562222,39.533356667,40.325371111,-4.026212222,-6.799472222,-0.058811111,-156.744466667
2026-08-05 14:03:00,34.064992222,205.795180000,275.064007509,275.601448646,275.097347511,0.883096709,24.131465591,3.446092386,-6.864173333,7.841586667,0.875553375,-0.405150000,9.089222222,32.245093333,-4.580853333,-6.805498889,0.056632222,-205.795180000
2026-08-05 13:48:00,72.801121111,204.189611111,274.630615266,275.143327513,274.808511942,0.893690042,24.211081150,3.448834608,-6.875660000,7.854721111,0.875561153,-0.229020000,43.904085556,36.001715556,-4.470145556,-6.800542222,-0.028610000,-204.189611111
2026-08-05 13:33:00,69.137905556,218.636347778,274.828196387,275.445213083,275.086114177,0.893647820,24.241105596,3.433449052,-6.896856667,7.867183333,0.876881153,-0.380481111,34.601680000,41.813563333,-4.610685556,-6.802117778,-0.000114444,-218.636347778
2026-08-05 13:18:00,68.768008889,233.212874444,273.729465224,274.304976362,273.922815233,0.885242264,24.453196717,3.403395717,-6.932746667,7.882194444,0.879754486,-0.519354444,40.290461111,35.929648889,-4.758005556,-6.802984444,0.002845556,-233.212874444
2026-08-05 13:03:00,52.069633333,216.089685556,273.779855226,274.306127473,273.865894119,0.892847820,12.564940597,3.303012379,-3.380750000,4.595807778,0.548151137,-0.491518889,17.767803333,38.174098889,-4.689696667,-6.806367778,0.041904444,-216.089685556
2026-08-05 12:48:00,85.178204444,205.482178889,273.456294100,273.940961900,273.553474104,0.883103375,3.133277927,3.258369044,-0.566462222,1.991152222,0.286873347,-0.250691111,47.272788889,38.722568889,-4.506326667,-6.802347778,-0.038754444,-205.482178889
2026-08-05 12:33:00,47.345238889,220.563606667,274.122057465,274.693946381,274.238505248,0.884730042,3.145963483,3.265670155,-0.570798889,2.002268889,0.287296680,-0.539208889,11.934588889,36.520657778,-4.738236667,-6.808164444,0.058796667,-220.563606667
2026-08-05 12:18:00,85.912533333,228.128770000,273.766266337,274.273404138,273.873540786,0.881041153,3.099326814,3.249425710,-0.569896667,1.981196667,0.290053347,-0.440182222,47.184245556,39.738366667,-4.708404444,-6.802932222,-0.022097778,-228.128770000
2026-08-05 12:03:00,47.462337778,225.493094444,274.255058582,274.729546382,274.380049699,0.884447820,3.112602370,3.238609043,-0.576143333,1.986298889,0.292341125,-0.615426667,7.842133333,40.811774444,-4.812520000,-6.809146667,0.066111111,-225.493094444
2026-08-05 11:48:00,86.741632222,220.673896667,273.868613008,274.303726362,273.981737458,0.881560042,3.084377924,3.234493487,-0.571105556,1.973678889,0.291727792,-0.393250000,46.080512222,41.625475556,-4.660636667,-6.803495556,-0.030765556,-220.673896667
2026-08-05 11:33:00,76.606166667,190.404636667,273.714023001,274.111076353,273.885608564,0.878675597,3.106737925,3.227681264,-0.573790000,1.976108889,0.292621125,-0.172007778,35.903938889,41.448025556,-4.407452222,-6.805410000,-0.030912222,-190.404636667
2026-08-05 11:18:00,78.873107778,192.634680000,273.915264121,274.433578590,274.096391908,0.888544487,3.098726814,3.246409043,-0.577092222,1.983621111,0.293234458,-0.196444444,41.397361111,38.249283333,-4.446025556,-6.805972222,-0.037326667,-192.634680000
2026-08-05 11:03:00,50.566135556,173.465581111,274.174168578,274.695623047,274.335603030,0.900922265,15.830354085,3.347260159,-4.369620000,5.514317778,0.647865586,-0.129937778,13.702005556,41.363687778,-4.308988889,-6.809394444,0.018472222,-173.465581111
2026-08-05 10:48:00,80.253260000,176.757606667,274.175201912,274.708286381,274.412395256,0.889602264,24.191223371,3.437140163,-6.865008889,7.832630000,0.876673375,-0.035457778,45.902162222,41.251564444,-4.275047778,-6.805997778,-0.047927778,-176.757606667
2026-08-05 10:33:00,43.634663333,160.907801111,274.664015268,275.224284184,274.886769723,0.897080043,24.159634481,3.438093497,-6.866130000,7.840796667,0.875902264,-0.014461111,13.403796667,37.111457778,-4.190501111,-6.809910000,0.014698889,-160.907801111
2026-08-05 10:18:00,80.484702222,135.225185556,274.177317467,274.630990822,274.324476363,0.886254487,24.202702261,3.388932383,-6.871598889,7.819467778,0.878970042,0.371170000,45.990020000,40.995111111,-3.854763333,-6.803398889,-0.073857778,-135.225185556
2026-08-05 10:03:00,62.533081111,135.763316667,274.309714140,274.849597499,274.416898590,0.886575598,24.181121149,3.422141274,-6.870185556,7.828436667,0.877808931,0.302634444,34.156801111,34.943831111,-3.894133333,-6.805926667,-0.045193333,-135.763316667
2026-08-05 09:48:00,65.431081111,148.359616667,274.756683050,275.302695298,274.988835283,0.888552264,24.275654486,3.563331280,-6.969482222,7.907178889,0.881488931,0.191685556,36.026883333,36.181994444,-4.024222222,-6.806696667,-0.037430000,-148.359616667
2026-08-05 09:33:00,48.625893333,160.288365556,275.142733069,275.731884208,275.341641967,0.893603376,24.670697838,3.945409076,-7.276043333,8.134690000,0.894621154,0.028400000,24.143441111,31.730095556,-4.167495556,-6.809393333,-0.001808889,-160.288365556
2026-08-05 09:18:00,69.100888889,117.130267778,274.954140837,275.504610864,275.194726404,0.894704487,24.691851173,3.974445744,-7.274535556,8.142461111,0.893592265,0.525708889,40.856125556,34.993590000,-3.690322222,-6.805883333,-0.070013333,-117.130267778
2026-08-05 09:03:00,46.765465556,106.298041111,275.346083078,275.859806436,275.591135312,0.892933376,24.481924496,4.257952424,-7.279757778,8.172871111,0.890902265,0.539844444,22.496385556,31.008993333,-3.638724444,-6.808377778,-0.032275556,-106.298041111
2026-08-05 08:48:00,66.139710000,110.782653333,275.259678630,275.713506429,275.440203083,0.884723375,24.483903385,3.876591295,-7.210200000,8.061810000,0.894516709,0.587912222,38.278371111,34.483626667,-3.625362222,-6.805802222,-0.078834444,-110.782653333
2026-08-05 08:33:00,54.536611111,115.302424444,275.677565316,276.179075340,275.926969772,0.884780042,24.462003384,3.825899071,-7.201603333,8.055486667,0.894168931,0.487131111,25.769387778,35.481695556,-3.709990000,-6.807395556,-0.047226667,-115.302424444
2026-08-05 08:18:00,63.264803333,109.727182222,275.938123106,276.542542024,276.195275341,0.885454487,24.457380051,3.822889070,-7.206122222,8.063684444,0.893824487,0.609758889,41.285276667,28.575890000,-3.621212222,-6.805776667,-0.079526667,-109.727182222
2026-08-05 08:03:00,39.369580000,79.442270000,276.339104237,276.897242041,276.619808694,0.869770041,24.478368940,3.853555739,-7.219901111,8.084282222,0.893271154,0.776313333,17.293708889,28.519458889,-3.398903333,-6.807785556,-0.043962222,-79.442270000
2026-08-05 07:48:00,63.617814444,58.448653333,274.295915251,274.949488615,274.604959710,0.876886708,24.399315603,3.472266832,-6.982807778,7.902765556,0.883733375,1.072568889,41.101925556,28.426127778,-3.127733333,-6.805100000,-0.107792222,-58.448653333
2026-08-05 07:33:00,38.474280000,57.382061111,274.432678590,275.073066399,274.681328602,0.886651153,24.467405607,3.387573494,-6.958796667,7.904133333,0.880572264,0.952957778,16.091751111,28.388367778,-3.212857778,-6.829153333,-0.039856667,-57.382061111
2026-08-05 07:18:00,72.167947778,37.901298889,274.120497464,274.646544156,274.395919700,0.882032264,8.640522633,3.288885712,-2.248760000,3.516554444,0.448706688,1.331281111,44.800786667,28.284640000,-2.924996667,-6.874368889,-0.130157778,-37.901298889
2026-08-05 07:03:00,41.631550000,17.222974444,274.688533047,275.190696404,274.904946391,0.877528931,2.923244583,3.250185710,-0.579112222,1.938998889,0.300894459,1.385847778,12.567536667,28.257277778,-2.808050000,-6.878411111,-0.073316667,-17.222974444
2026-08-05 06:48:00,72.996524444,14.320415556,274.995574173,275.584614201,275.294413076,0.884855598,2.956875696,3.257195710,-0.579090000,1.954895556,0.298593348,1.520124444,43.795980000,28.259510000,-2.702071111,-6.797257778,-0.160141111,-14.320415556
2026-08-05 06:33:00,42.183252222,7.478075556,275.683154205,276.383482016,276.117358670,0.884612264,2.972996808,3.257346821,-0.580648889,1.964984444,0.297884459,1.188527778,13.403043333,28.172330000,-2.722811111,-6.317904444,-0.122793333,-7.478075556
2026-08-05 06:18:00,72.510748889,1.883004444,275.947851996,276.619812028,276.494090911,0.889414487,2.997066809,3.248809043,-0.599384444,1.972718889,0.305018903,1.383983333,43.568638889,28.157511111,-2.595093333,-6.309995556,-0.202608889,-1.883004444
2026-08-05 06:03:00,42.997698889,-0.604230000,275.148491958,275.629723092,275.575664200,0.890164487,3.894935741,3.346787937,-0.939182222,2.240801111,0.421527798,1.405587778,14.434628889,28.096664444,-2.624596667,-6.557716667,-0.262485556,0.604230000
2026-08-05 05:48:00,62.329763333,-0.592406667,274.926387503,275.348644189,275.311214188,0.881977820,3.892299074,3.348907937,-0.936958889,2.236214444,0.421262242,1.598162222,34.864167778,26.804392222,-2.394982222,-6.342836667,-0.064726667,0.592406667
2026-08-05 05:33:00,38.585608889,-0.576155556,275.780646432,276.250062010,276.154409783,0.892591154,3.952262410,3.381044605,-0.942150000,2.271691111,0.417053353,1.520420000,11.372554444,26.634784444,-2.421354444,-6.308384444,0.031524444,0.576155556
2026-08-05 05:18:00,51.061867778,-0.574595556,274.706303048,275.084087510,275.106251956,0.896008931,3.931285742,3.336890158,-0.936923333,2.245582222,0.419593353,1.558431111,23.802064444,26.638295556,-2.400657778,-6.306444444,0.004097778,0.574595556
2026-08-05 05:03:00,45.504004444,-0.581281111,275.035556397,275.382136413,275.424221971,0.895524487,3.931650187,3.379307938,-0.941362222,2.259778889,0.418941131,1.551387778,18.239135556,26.654843333,-2.404128889,-6.306950000,0.013371111,0.581281111
2026-08-05 04:48:00,41.807723333,-0.584017778,275.893537549,276.219904231,276.214855342,0.889540042,3.898172407,3.395314606,-0.946860000,2.260015556,0.421282242,1.529316667,14.547528889,26.677737778,-2.436095556,-6.307801111,0.022004444,0.584017778
2026-08-05 04:33:00,57.600561111,-0.588026667,275.903220882,276.239576454,276.242530899,0.887397820,3.941121298,3.332396825,-0.952927778,2.254091111,0.425213354,1.626712222,30.224617778,26.702158889,-2.369822222,-6.305807778,-0.014174444,0.588026667
2026-08-05 04:18:00,30.633627778,-0.581774444,276.495887577,276.902986486,276.839409816,0.894513376,3.929967964,3.374859049,-0.957922222,2.269844444,0.424612242,1.489098889,3.383862222,26.718588889,-2.460280000,-6.309863333,0.052326667,0.581774444
2026-08-05 04:03:00,66.183375556,-0.589395556,276.041709778,276.495307577,276.450122020,0.896343376,3.910717964,3.312835713,-0.952626667,2.244581111,0.426737798,1.666598889,38.739118889,26.730284444,-2.355114444,-6.305082222,-0.034316667,0.589395556
2026-08-05 03:48:00,32.456455556,-0.583074444,276.569132025,276.977473156,276.907426486,0.898964487,3.957323521,3.343796825,-0.955546667,2.270645556,0.423491131,1.503458889,5.166145556,26.742397778,-2.452014444,-6.309452222,0.045711111,0.583074444
2026-08-05 03:33:00,54.723432222,-0.588661111,276.271204233,276.694517587,276.689194253,0.883190042,3.940623521,3.342496825,-0.954813333,2.259188889,0.424978909,1.613391111,27.322413333,26.742441111,-2.387568889,-6.306262222,-0.006620000,0.588661111
2026-08-05 03:18:00,46.509774444,-0.587723333,276.126847560,276.512928689,276.498156466,0.886625598,3.939947965,3.330891269,-0.954147778,2.255266667,0.425353354,1.592616667,19.134193333,26.737112222,-2.385425556,-6.307234444,0.002107778,0.587723333
2026-08-05 03:03:00,43.766370000,-0.586132222,276.298409790,276.690600920,276.690579809,0.894056709,3.931735742,3.358093493,-0.955961111,2.264057778,0.424503353,1.561896667,16.381253333,26.779181111,-2.414016667,-6.307560000,0.017572222,0.586132222
2026-08-05 02:48:00,55.226854444,-0.586590000,276.269807567,276.703338698,276.708175365,0.882373375,3.944241298,3.357460159,-0.953957778,2.264182222,0.423685576,1.617214444,27.803902222,26.759695556,-2.379995556,-6.305433333,-0.004208889,0.586590000
2026-08-05 02:33:00,30.720605556,-0.583363333,276.267208678,276.684503142,276.673994252,0.891314487,3.957694632,3.320956824,-0.956381111,2.260104444,0.425434465,1.507314444,3.396707778,26.772964444,-2.441906667,-6.309212222,0.044161111,0.583363333
2026-08-05 02:18:00,65.885022222,-0.592091111,275.814934212,276.243796454,276.198772008,0.878563375,3.946273521,3.340309048,-0.951787778,2.255046667,0.424242242,1.660947778,38.390454444,26.785407778,-2.357462222,-6.304580000,-0.039274444,0.592091111
2026-08-05 02:03:00,37.697348889,-0.582283333,276.201649786,276.588537582,276.561806469,0.882330042,3.938445743,3.341591270,-0.956864444,2.257186667,0.426326687,1.526403333,10.335562222,26.792247778,-2.434375556,-6.308576667,0.031488889,0.582283333
2026-08-05 01:48:00,53.197976667,-0.586773333,275.911459772,276.291485345,276.268085344,0.899253376,3.931086853,3.311607935,-0.953627778,2.249133333,0.426205576,1.595960000,25.746037778,26.809606667,-2.394981111,-6.306172222,-0.004638889,0.586773333
2026-08-05 01:33:00,43.953828889,-0.585650000,275.972181997,276.331678681,276.297210901,0.886428931,3.908877963,3.320216824,-0.952526667,2.242154444,0.427667798,1.548414444,16.564605556,26.793335556,-2.422018889,-6.308001111,0.018943333,0.585650000
2026-08-05 01:18:00,45.056291111,-0.583880000,275.782807543,276.151070894,276.175906451,0.893185598,3.919244631,3.298780157,-0.951517778,2.239671111,0.427240020,1.558736667,17.647263333,26.801808889,-2.414915556,-6.307548889,0.013280000,0.583880000
2026-08-05 01:03:00,60.034000000,-0.588307778,275.383128636,275.660483093,275.674983094,0.889601153,3.911067964,3.325630158,-0.950002222,2.239911111,0.426412242,1.642857778,32.538878889,26.802265556,-2.351801111,-6.306146667,-0.024107778,0.588307778
2026-08-05 00:48:00,31.142228889,-0.577203333,275.607516424,275.862281992,275.906203105,0.890151153,3.961076855,3.317056824,-0.954978889,2.253236667,0.426323354,1.490861111,3.784477778,26.821868889,-2.448157778,-6.310342222,0.044451111,0.577203333
2026-08-05 00:33:00,67.715617778,-0.588198889,274.881058612,275.121253068,275.203739738,0.882300042,3.901615741,3.315682380,-0.946560000,2.228422222,0.427170020,1.673335556,40.121368889,26.867473333,-2.334987778,-6.305384444,-0.042432222,0.588198889
2026-08-05 00:18:00,33.606226667,-0.577506667,275.169804181,275.445490861,275.558034199,0.880810042,3.955661299,3.342593492,-0.946595556,2.253024444,0.422455576,1.519664444,6.229930000,26.803227778,-2.419817778,-6.310374444,0.037825556,0.577506667
2026-08-05 00:03:00,61.501156667,-0.583257778,274.627040822,274.893267501,274.975945283,0.889532264,3.914953519,3.317712380,-0.940848889,2.232780000,0.423635576,1.638367778,33.476506667,27.327131111,-2.353147778,-6.306272222,-0.025066667,0.583257778
2026-08-04 23:48:00,40.052720000,-0.578857778,275.187426404,275.424215304,275.577158645,0.884244486,3.932239076,3.347801270,-0.945076667,2.248980000,0.422590020,1.530688889,11.714466667,27.752641111,-2.418581111,-6.309474444,0.030312222,0.578857778
2026-08-04 23:33:00,47.932082222,-0.586951111,275.762253098,275.977936442,276.148644227,0.896691154,3.925232409,3.342504603,-0.947545556,2.253577778,0.422718909,1.567963333,19.506583333,27.805081111,-2.404623333,-6.307482222,0.008470000,0.586951111
